timestamp,symbol,open,high,low,close,volume
2026-06-30 09:30:00-04:00,DEMO,151.0,151.07603561070107,150.99872007220458,151.01828302478526,1129
2026-06-30 09:31:00-04:00,DEMO,151.01828302478526,151.01964186442,150.95389073931443,150.95588397841084,1030
2026-06-30 09:32:00-04:00,DEMO,150.95588397841084,151.0127054510002,150.91094494924474,151.00091105015923,961
2026-06-30 09:33:00-04:00,DEMO,151.00091105015923,151.06882957743562,150.9785557169464,151.0573449331427,995
2026-06-30 09:34:00-04:00,DEMO,151.0573449331427,151.07489377379824,150.93999668584618,150.94028282182347,1035
2026-06-30 09:35:00-04:00,DEMO,150.94028282182347,150.94373885762494,150.85593236866669,150.86215205141173,928
2026-06-30 09:36:00-04:00,DEMO,150.86215205141173,150.88882580273614,150.86104674195911,150.86982247560175,936
2026-06-30 09:37:00-04:00,DEMO,150.86982247560175,150.87555275995462,150.84577507044125,150.85084792006114,975
2026-06-30 09:38:00-04:00,DEMO,150.85084792006114,150.86409953770118,150.82277917067617,150.8498398506109,927
2026-06-30 09:39:00-04:00,DEMO,150.8498398506109,150.86745668218265,150.7948809180163,150.79865721495648,1077
2026-06-30 09:40:00-04:00,DEMO,150.79865721495648,150.85591137879402,150.78000475854017,150.85142109344824,881
2026-06-30 09:41:00-04:00,DEMO,150.85142109344824,150.9030080119904,150.82016320497516,150.898088609574,1097
2026-06-30 09:42:00-04:00,DEMO,150.898088609574,150.9225636633131,150.8853080642103,150.90205045142767,954
2026-06-30 09:43:00-04:00,DEMO,150.90205045142767,150.97952845315135,150.89226883492933,150.96968492384573,1018
2026-06-30 09:44:00-04:00,DEMO,150.96968492384573,151.01076466577416,150.92501723606154,150.99773548438085,897
2026-06-30 09:45:00-04:00,DEMO,150.99773548438085,151.00438145417874,150.94311082067048,150.94617793660785,965
2026-06-30 09:46:00-04:00,DEMO,150.94617793660785,150.97124153783602,150.92128540196035,150.96830298365282,1076
2026-06-30 09:47:00-04:00,DEMO,150.96830298365282,150.98904095970343,150.88428943413066,150.91077002760306,931
2026-06-30 09:48:00-04:00,DEMO,150.91077002760306,151.01330355495787,150.88512410653092,150.96347704568151,889
2026-06-30 09:49:00-04:00,DEMO,150.96347704568151,150.99588885388337,150.9595086608498,150.96048149102234,1006
2026-06-30 09:50:00-04:00,DEMO,150.96048149102234,150.99753612595842,150.92826361601038,150.94938974920962,898
2026-06-30 09:51:00-04:00,DEMO,150.94938974920962,151.00773015220582,150.88144150586143,150.90853397654539,944
2026-06-30 09:52:00-04:00,DEMO,150.90853397654539,150.9988430678697,150.89991885392664,150.98188645686582,985
2026-06-30 09:53:00-04:00,DEMO,150.98188645686582,151.000622304359,150.96313268708258,150.9726146879417,1019
2026-06-30 09:54:00-04:00,DEMO,150.9726146879417,150.97973678960128,150.9147317408218,150.94691501861192,1041
2026-06-30 09:55:00-04:00,DEMO,150.94691501861192,150.95185977066046,150.89828751432407,150.9257870055826,1052
2026-06-30 09:56:00-04:00,DEMO,150.9257870055826,150.98495599413357,150.92248128916933,150.95772555671581,1103
2026-06-30 09:57:00-04:00,DEMO,150.95772555671581,151.01284435388436,150.9266204097443,150.97965220057768,869
2026-06-30 09:58:00-04:00,DEMO,150.97965220057768,151.00614460564157,150.9716745356524,151.00441615727343,958
2026-06-30 09:59:00-04:00,DEMO,151.00441615727343,151.06410506469314,150.99898537740316,151.0302654174539,850
2026-06-30 10:00:00-04:00,DEMO,151.0302654174539,151.16106743996698,151.02521333631918,151.15876427350614,852
2026-06-30 10:01:00-04:00,DEMO,151.15876427350614,151.17969922910183,151.1199320198211,151.13437937252306,913
2026-06-30 10:02:00-04:00,DEMO,151.13437937252306,151.14923938132802,151.09732268840452,151.10364480877877,1029
2026-06-30 10:03:00-04:00,DEMO,151.10364480877877,151.1406582215929,151.04221950154863,151.0548184450839,1118
2026-06-30 10:04:00-04:00,DEMO,151.0548184450839,151.11398055678174,151.03911679299077,151.0917772104384,1082
2026-06-30 10:05:00-04:00,DEMO,151.0917772104384,151.16846596520355,151.08399088958083,151.15951554800168,1043
2026-06-30 10:06:00-04:00,DEMO,151.15951554800168,151.17960517348615,151.14262888603915,151.15267870054237,1083
2026-06-30 10:07:00-04:00,DEMO,151.15267870054237,151.19569794632153,151.09616670220018,151.10226931192463,901
2026-06-30 10:08:00-04:00,DEMO,151.10226931192463,151.13682384980905,151.04597033841185,151.05280043898316,1101
2026-06-30 10:09:00-04:00,DEMO,151.05280043898316,151.10165669295912,151.02431471395587,151.09183600625263,1117
2026-06-30 10:10:00-04:00,DEMO,151.09183600625263,151.16244485500377,151.079804978156,151.13643125652484,878
2026-06-30 10:11:00-04:00,DEMO,151.13643125652484,151.18088793983472,151.10048683302693,151.16902051262315,990
2026-06-30 10:12:00-04:00,DEMO,151.16902051262315,151.17229767889035,151.10003794236746,151.1290899301858,1099
2026-06-30 10:13:00-04:00,DEMO,151.1290899301858,151.18879225521601,151.07617356896154,151.14301960956982,992
2026-06-30 10:14:00-04:00,DEMO,151.14301960956982,151.17322818290748,151.09647348073875,151.15002075811827,1102
2026-06-30 10:15:00-04:00,DEMO,154.8,155.0,154.7,154.9,1130
2026-06-30 10:16:00-04:00,DEMO,151.16314207392202,151.22877530655825,151.1623691419712,151.21542780059892,992
2026-06-30 10:17:00-04:00,DEMO,151.21542780059892,151.25558734380763,151.2124875292133,151.22884353352538,867
2026-06-30 10:18:00-04:00,DEMO,151.22884353352538,151.2859354292269,151.19848878780218,151.2695783473097,952
2026-06-30 10:19:00-04:00,DEMO,151.2695783473097,151.28433035249643,151.20275748648214,151.27363309147904,914
2026-06-30 10:20:00-04:00,DEMO,151.27363309147904,151.29571136392383,151.26373474461826,151.29098025540043,992
2026-06-30 10:21:00-04:00,DEMO,151.29098025540043,151.3370740990078,151.25194430035535,151.32885754895074,1025
2026-06-30 10:22:00-04:00,DEMO,151.32885754895074,151.33790559529896,151.21323368063713,151.2414281997594,989
2026-06-30 10:23:00-04:00,DEMO,151.2414281997594,151.27444474114762,151.21275276398322,151.22224792677795,908
2026-06-30 10:24:00-04:00,DEMO,151.22224792677795,151.23081758054957,151.1752032695897,151.1940255675204,940
2026-06-30 10:25:00-04:00,DEMO,151.1940255675204,151.23094701294156,151.13333424547386,151.1556928966258,1053
2026-06-30 10:26:00-04:00,DEMO,151.1556928966258,151.1823734570401,151.13102781142663,151.1391843615522,858
2026-06-30 10:27:00-04:00,DEMO,151.1391843615522,151.2371680445287,151.1034972294601,151.22888084022625,914
2026-06-30 10:28:00-04:00,DEMO,151.22888084022625,151.25674565134068,151.1309963063975,151.17693097328467,1117
2026-06-30 10:29:00-04:00,DEMO,151.17693097328467,151.2446121023897,151.16853249265867,151.23502767456014,879
2026-06-30 10:30:00-04:00,DEMO,151.23502767456014,151.23830611281522,151.0864289829116,151.13405548826321,974
2026-06-30 10:31:00-04:00,DEMO,151.13405548826321,151.14277488561436,151.11307297453945,151.11396238646407,912
2026-06-30 10:32:00-04:00,DEMO,151.11396238646407,151.17250288437353,151.07012011079655,151.12372757037036,881
2026-06-30 10:33:00-04:00,DEMO,151.12372757037036,151.21082542347827,151.12139510412902,151.15890091025193,976
2026-06-30 10:34:00-04:00,DEMO,151.15890091025193,151.2033090334178,151.15562446460078,151.2015745050395,1006
2026-06-30 10:35:00-04:00,DEMO,151.2015745050395,151.25318010398442,151.19243764322343,151.2491753391515,902
2026-06-30 10:36:00-04:00,DEMO,151.2491753391515,151.27608134308815,151.14878049283237,151.22825183481658,873
2026-06-30 10:37:00-04:00,DEMO,151.22825183481658,151.24939336063576,151.17922858788558,151.2005107272567,890
2026-06-30 10:38:00-04:00,DEMO,151.2005107272567,151.2603160394476,151.18282911400792,151.25198928013214,1045
2026-06-30 10:39:00-04:00,DEMO,151.25198928013214,151.25263585133098,151.21628607388234,151.24051102063925,1108
2026-06-30 10:40:00-04:00,DEMO,151.24051102063925,151.2483587259257,151.15492402781183,151.16396984123895,904
2026-06-30 10:41:00-04:00,DEMO,151.16396984123895,151.1848040613877,151.08372885382622,151.09597260839874,946
2026-06-30 10:42:00-04:00,DEMO,151.09597260839874,151.13571179573145,151.01809043724134,151.04080547123866,953
2026-06-30 10:43:00-04:00,DEMO,151.04080547123866,151.12245970178168,151.04002833154436,151.07063511588188,958
2026-06-30 10:44:00-04:00,DEMO,151.07063511588188,151.10711526287085,151.0636707180191,151.07918066004612,923
2026-06-30 10:45:00-04:00,DEMO,151.07918066004612,151.13207666341364,151.0788310294995,151.12060978129017,866
2026-06-30 10:46:00-04:00,DEMO,151.12060978129017,151.12793957095639,151.08656004434485,151.09497462251,1007
2026-06-30 10:47:00-04:00,DEMO,151.09497462251,151.15291778303532,151.0843504750741,151.10448700397458,957
