timestamp,open,high,low,close,volume
2026-07-01 04:00:00-04:00,500.0,500.00668850715317,499.9396645503722,499.9607630271445,5467813
2026-07-01 04:01:00-04:00,499.9607630271445,499.9999961492419,499.95169775338354,499.99237445266704,5629516
2026-07-01 04:02:00-04:00,499.99237445266704,500.00554578256674,499.7612229614896,499.77241962178397,5323283
2026-07-01 04:03:00-04:00,499.77241962178397,499.77855715902734,499.7204379728599,499.7693052857452,5635007
2026-07-01 04:04:00-04:00,499.7693052857452,499.7980238444908,499.73545034044133,499.7442619028711,5326247
2026-07-01 04:05:00-04:00,499.7442619028711,499.76256210119374,499.67030723191635,499.67878209467824,5609198
2026-07-01 04:06:00-04:00,499.67878209467824,499.76686830032713,499.669539576048,499.7652981322485,5788768
2026-07-01 04:07:00-04:00,499.7652981322485,499.76988168759846,499.7242893460277,499.73919863771863,5434884
2026-07-01 04:08:00-04:00,499.73919863771863,499.7782074109655,499.6703402777507,499.7250004387511,5429234
2026-07-01 04:09:00-04:00,499.7250004387511,499.732508145207,499.67060649546994,499.694825008768,5322106
2026-07-01 04:10:00-04:00,499.694825008768,499.7187951751683,499.53027199638285,499.5414797390268,5730466
2026-07-01 04:11:00-04:00,499.5414797390268,499.5722792241084,499.4464416739903,499.45092082382064,5592002
2026-07-01 04:12:00-04:00,499.45092082382064,499.529402159335,499.44749015627474,499.52780830271024,5516442
2026-07-01 04:13:00-04:00,499.52780830271024,499.53307627718715,499.3406086444033,499.35901225095984,5025531
2026-07-01 04:14:00-04:00,499.35901225095984,499.36723859276105,499.2588392711636,499.2977070229906,5110101
2026-07-01 04:15:00-04:00,499.2977070229906,499.3041026013467,499.25098238519854,499.2657294184874,5007456
2026-07-01 04:16:00-04:00,499.2657294184874,499.4265751643852,499.2373218469151,499.40521916787077,5850248
2026-07-01 04:17:00-04:00,499.40521916787077,499.47248271854187,499.3609314358086,499.4667074691105,5851641
2026-07-01 04:18:00-04:00,499.4667074691105,499.4725897118397,499.40024243864985,499.4221338269462,5067927
2026-07-01 04:19:00-04:00,499.4221338269462,499.554625510475,499.3670665109178,499.5264949227155,5046424
2026-07-01 04:20:00-04:00,499.5264949227155,499.55068217464986,499.4294096164094,499.4672536570754,5781434
2026-07-01 04:21:00-04:00,499.4672536570754,499.6015678119935,499.46394501524145,499.54798164137407,5524795
2026-07-01 04:22:00-04:00,499.54798164137407,499.5524272845063,499.4274604563984,499.43927146170023,5308926
2026-07-01 04:23:00-04:00,499.43927146170023,499.5445013881328,499.4061619064983,499.52513208824337,5614987
2026-07-01 04:24:00-04:00,499.52513208824337,499.5609095673831,499.4440223406644,499.4926413966057,5236467
2026-07-01 04:25:00-04:00,499.4926413966057,499.4996866103228,499.40254755948087,499.4103610573304,5198171
2026-07-01 04:26:00-04:00,499.4103610573304,499.424814930252,499.38111916021273,499.3929895682843,5367477
2026-07-01 04:27:00-04:00,499.3929895682843,499.41862827954395,499.3756891945535,499.4151771026619,5895730
2026-07-01 04:28:00-04:00,499.4151771026619,499.4231439299263,499.3575403745404,499.3755972282199,5767151
2026-07-01 04:29:00-04:00,499.3755972282199,499.4241531680119,499.3660864091953,499.4199135086995,5190095
2026-07-01 04:30:00-04:00,499.4199135086995,499.45448196295695,499.3661904186637,499.37327399800637,5561721
2026-07-01 04:31:00-04:00,499.37327399800637,499.4251019747564,499.3579989490107,499.4229037895209,5884514
2026-07-01 04:32:00-04:00,499.4229037895209,499.46568238140986,499.3821788503944,499.4582815544838,5951617
2026-07-01 04:33:00-04:00,499.4582815544838,499.50454313532987,499.4134820136109,499.4534077101072,5762990
2026-07-01 04:34:00-04:00,499.4534077101072,499.4555576867323,499.41353739474977,499.41809712511787,5128860
2026-07-01 04:35:00-04:00,499.41809712511787,499.48857481483435,499.38607351989833,499.4302203887791,5240742
2026-07-01 04:36:00-04:00,499.4302203887791,499.4765903240414,499.40333489486363,499.4742406882218,5218608
2026-07-01 04:37:00-04:00,499.4742406882218,499.70767222376804,499.4511615601211,499.63918462044035,5150744
2026-07-01 04:38:00-04:00,499.63918462044035,499.73599741005876,499.61013711490034,499.71433825418416,5175326
2026-07-01 04:39:00-04:00,499.71433825418416,499.8126896737647,499.70808081236754,499.79241745016947,5316232
2026-07-01 04:40:00-04:00,499.79241745016947,500.054276088619,499.7907678676215,500.03949842575827,5555510
2026-07-01 04:41:00-04:00,500.03949842575827,500.099325439522,500.02788813027746,500.0807751038997,5397950
2026-07-01 04:42:00-04:00,500.0807751038997,500.1533917727933,500.0554233740776,500.11954658480465,5420816
2026-07-01 04:43:00-04:00,500.11954658480465,500.18457702483124,500.08788167806136,500.1758677907504,5245784
2026-07-01 04:44:00-04:00,500.1758677907504,500.17815595173136,500.0939384150315,500.0951505125433,5151037
